acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
lqs::interceptors::analyzer::NoSuchClassException 0 1 2.5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 5 0 3 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
lqs::interceptors::analyzer::NoSuchMethodException 0 1 2.5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 5 0 3 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
lqs::interceptors::analyzer::PossibleMethodOverloadingWarning 0 1 2.5 0 0.5 0 0 0 0 0 0 0 0 1 0 0 0 2 5 0 3 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0
lqs::interceptors::showOutputFiles::LaunchBrowser 0 7 36 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 36 0 36 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
lqs::interceptors::showOutputFiles::LaunchSWT 0 2 19 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 38 0 29 0 0 2 0 2 0 0 0 3 0 0 0 0 0 0 0
lqs::interceptors::showOutputFiles::MIFCanvas 0 1 9.4 0 0.6 0 0 0 0 0 0 0 0 1 0 0 0 1 47 0 26 3 0 5 0 5 0 0 0 13 0 0 0 0 0 0 0
lqs::interceptors::util::ExtractInformation 0 3.21428571428571 14 0 1.28571428571429 0 0 0 0 0 0 0 0 0 0 0 0 14 196 0 29 0 0 14 0 14 0 0 0 14 0 0 0 0 0 0 0
lqs::interceptors::visualyzer::GenerateUMS 1 2.57142857142857 12.3571428571429 0 2.28571428571429 0 0 0 0 0 0 0 0 0 0 0 0 1 173 0 50 31 0 14 0 1 0 0 0 95 0 0 0 0 0 0 0
lqs::interceptors::visualyzer::Visualizer 1 2.25 15.5 0 2 0 0 0 0 1 0 0 0 0 0 0 0 1 62 0 22 5 0 4 0 3 0 0 0 18 0 0 0 1 0 0 0
lqs::io::JavaFileFilter 0 1 4 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 4 0 4 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0
lqs::metric::printer::DependenciesDb 4 1.0952380952381 2 0 2.71428571428571 0 0 0 0 1 0 0 0 0 0 0 0 14 42 0 9 0 1 21 0 21 0 0 0 29 0 0 0 14 0 0 0
