acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
fr::labri::gumtree::matchers::Matcher 61 1.4375 4.3125 0 1.0625 0 0 0 0 2 0 0 0 0 0 0 0 1 69 0 11 4 10 16 1 9 0 0 0 59 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::MatcherFactories 0 1.42857142857143 4.85714285714286 0 1.57142857142857 0 0 0 0 1 0 0 0 0 0 0 0 1 34 0 11 1 0 7 0 6 0 0 0 17 0 0 0 1 0 0 0
fr::labri::gumtree::matchers::MatcherFactory 13 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 9 1 0 1 0 0 0 1 0 0 0 0 0 0 0
fr::labri::gumtree::matchers::MultiMappingStore 4 1.35714285714286 3.78571428571429 0 0.857142857142857 0 0 0 0 0 0 0 0 1 0 0 0 1 53 0 7 2 0 14 0 14 0 0 0 34 0 0 0 0 0 0 0
fr::labri::gumtree::matchers::optimal::rted::InfoTree 14 2.625 16.75 0 1.0625 0 0 0 0 2 0 0 0 0 0 0 0 16 268 0 142 35 0 16 18 14 0 0 0 21 0 0 0 32 0 0 0
fr::labri::gumtree::matchers::optimal::rted::LabelDictionary 1 1.4 5.4 0 0.6 0 0 0 0 0 0 0 0 0 0 0 0 1 27 0 13 5 0 5 1 5 0 0 0 16 0 0 0 0 0 0 0
fr::labri::gumtree::matchers::optimal::rted::RtedAlgorithm 1 6.61904761904762 45.8095238095238 0 2.95238095238095 0 0 0 0 1 0 0 0 0 0 0 0 2 962 0 264 43 0 21 0 9 0 0 0 207 0 0 0 2 0 0 0
fr::labri::gumtree::matchers::optimal::rted::RtedMatcher 0 2.5 8.5 0 1 0 0 0 0 3 0 0 0 1 0 0 0 2 17 0 14 0 0 2 0 2 0 0 0 12 0 0 0 6 0 0 0
fr::labri::gumtree::matchers::optimal::zs::ComputeTreeCost 3 1.5 3.5 0 1 0 0 0 0 1 0 0 0 0 0 0 0 4 14 0 6 1 0 4 0 4 0 0 0 7 0 0 0 4 0 0 0
fr::labri::gumtree::matchers::optimal::zs::ZsMatcher 2 4.14285714285714 15.7142857142857 0 1.14285714285714 0 0 0 0 6 0 0 0 1 0 0 0 1 110 0 30 3 0 7 0 2 0 0 0 44 0 0 0 6 0 0 0
fr::labri::gumtree::matchers::optimal::zs::ZsMatcher::TreeInfo 5 1.4 5.4 0 1 0 0 0 0 3 0 0 0 0 0 0 0 1 27 0 10 4 0 5 0 0 0 0 0 25 0 0 0 3 0 0 0
fr::labri::gumtree::tree::DigestGenerator 10 1.75 5.75 0 1.25 0 0 0 0 1 0 0 0 0 0 0 0 3 23 0 10 0 5 4 0 4 0 0 0 6 0 0 0 3 0 0 0
