acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::umd::cs::findbugs::ba::bcp::Load 0 2 12.5 0 3.5 0 0 0 0 1 0 0 0 3 0 0 0 2 25 0 22 0 0 2 0 2 0 0 0 4 0 0 0 2 0 0 0
edu::umd::cs::findbugs::ba::bcp::LocalVariable 0 1.33333333333333 4 0 0.666666666666667 0 0 0 0 1 0 0 0 1 0 0 0 1 12 0 6 1 0 3 0 3 0 0 0 9 0 0 0 1 0 0 0
edu::umd::cs::findbugs::ba::bcp::LongOrDoubleLocalVariable 0 1.5 5.5 0 1.5 0 0 0 0 1 0 0 0 1 0 0 0 1 11 0 7 1 0 2 0 2 0 0 0 6 0 0 0 1 0 0 0
edu::umd::cs::findbugs::ba::bcp::MatchAny 0 1.57142857142857 5.85714285714286 0 1.42857142857143 0 0 0 0 1 0 0 0 1 0 0 0 4 41 0 12 1 0 7 0 7 0 0 0 14 0 0 0 4 0 0 0
edu::umd::cs::findbugs::ba::bcp::MatchResult 2 1 3.33333333333333 0 0.666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 1 10 0 4 2 0 3 0 3 0 0 0 7 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::bcp::Monitorenter 0 1.5 8 0 3 0 0 0 0 1 0 0 0 3 0 0 0 2 16 0 13 0 0 2 0 2 0 0 0 4 0 0 0 2 0 0 0
edu::umd::cs::findbugs::ba::bcp::New 0 1.5 6.5 0 3 0 0 0 0 1 0 0 0 3 0 0 0 2 13 0 10 0 0 2 0 2 0 0 0 3 0 0 0 2 0 0 0
edu::umd::cs::findbugs::ba::bcp::OneVariableInstruction 8 1 4.5 0 1.5 0 0 0 0 0 0 0 0 2 0 0 0 1 9 0 6 1 3 2 0 1 0 0 0 4 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::bcp::Opcode 0 1.2 4.2 0 1.6 0 0 0 0 0 0 0 0 1 0 0 0 4 21 0 9 1 0 5 0 5 0 0 0 7 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::bcp::PatternElement 25 1.25 3.875 0 1.0625 0 0 0 0 3 0 0 0 0 0 0 0 7 62 0 13 6 5 16 0 15 0 0 0 33 0 0 0 21 0 0 0
edu::umd::cs::findbugs::ba::bcp::PatternElementMatch 9 1.53846153846154 6.38461538461539 0 0.692307692307692 0 0 0 0 1 0 0 0 0 0 0 0 2 83 0 18 5 0 13 0 13 0 0 0 43 0 0 0 2 0 0 0
edu::umd::cs::findbugs::ba::bcp::PatternMatcher 4 4.6 23.6 0 1.2 0 0 0 0 8 0 0 0 2 0 0 0 1 118 0 74 12 0 5 0 3 0 0 0 27 0 0 0 8 0 0 0
edu::umd::cs::findbugs::ba::bcp::PatternMatcher::State 1 1.88888888888889 8.77777777777778 0 0.777777777777778 0 0 0 0 12 0 0 0 0 0 0 0 1 158 0 35 9 0 18 0 17 0 0 0 110 0 0 0 12 0 0 0
edu::umd::cs::findbugs::ba::bcp::SingleInstruction 7 1 3 0 0.666666666666667 0 0 0 0 0 0 0 0 1 0 0 0 3 9 0 3 0 2 3 0 3 0 0 0 3 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::bcp::Store 0 2 14 0 3.5 0 0 0 0 1 0 0 0 3 0 0 0 2 28 0 25 0 0 2 0 2 0 0 0 5 0 0 0 2 0 0 0
edu::umd::cs::findbugs::ba::bcp::Variable 4 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 3 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::bcp::Wild 1 1 3.625 0 1.5 0 0 0 0 0 0 0 0 1 0 0 0 6 29 0 4 1 0 8 0 8 0 0 0 11 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::BetterCFGBuilder2 9 6.3 39.4 0 0.9 0 0 0 0 17 0 0 0 1 0 0 0 1 394 0 152 10 0 10 0 5 0 0 0 104 0 0 0 17 0 0 0
edu::umd::cs::findbugs::ba::BetterCFGBuilder2::WorkListItem 5 1 3.33333333333333 0 0.666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 1 10 0 4 2 0 3 0 3 0 0 0 7 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::BetterCFGBuilder2::EscapeTarget 1 1 3.33333333333333 0 0.666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 3 10 0 4 2 0 3 0 3 0 0 0 3 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::BetterCFGBuilder2::Subroutine 4 1.36363636363636 5.04545454545455 0 0.818181818181818 0 0 0 0 8 0 0 0 0 0 0 0 22 111 0 15 9 0 22 0 22 0 0 0 53 0 0 0 176 0 0 0
edu::umd::cs::findbugs::ba::BetterCFGBuilder2::Context 2 1.3 4.6 0 0.7 0 0 0 0 1 0 0 0 0 0 0 0 10 46 0 9 5 0 10 0 10 0 0 0 13 0 0 0 10 0 0 0
edu::umd::cs::findbugs::ba::BlockOrder 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::BlockType 4 2.22222222222222 7 0 0.277777777777778 0 0 0 0 0 0 0 0 1 0 0 0 4 126 0 22 6 0 18 2 17 0 0 0 52 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::BlockTypeAnalysis 0 1.27272727272727 4.54545454545455 0 1.45454545454545 0 0 0 0 1 0 0 0 1 0 0 0 10 50 0 20 1 0 11 0 11 0 0 0 17 0 0 0 10 0 0 0
edu::umd::cs::findbugs::ba::BlockTypeDataflow 0 1 3 0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 3 0 0 1 0 1 0 0 0 3 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::BytecodeScanner 5 70.6666666666667 107.666666666667 0 1.66666666666667 0 0 0 0 1 0 0 0 1 0 0 0 1 323 0 307 2 0 3 0 1 0 0 0 8 0 0 0 1 0 0 0
edu::umd::cs::findbugs::ba::BytecodeScanner::Callback 3 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 2 1 0 1 0 0 0 1 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::ca::Call 2 1.16666666666667 4.16666666666667 0 0.666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 1 25 0 8 3 0 6 0 6 0 0 0 20 0 0 0 0 0 0 0
edu::umd::cs::findbugs::ba::ca::CallList 8 1.5 5.125 0 0.375 0 0 0 0 1 0 0 0 0 0 0 0 5 82 0 20 2 0 16 0 16 0 0 0 36 0 0 0 5 0 0 0
edu::umd::cs::findbugs::ba::ca::CallListAnalysis 0 1.23076923076923 4.61538461538461 0 1.53846153846154 0 0 0 0 2 0 0 0 3 0 0 0 10 60 0 16 2 0 13 0 12 0 0 0 26 0 0 0 20 0 0 0
