acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
edu::ksu::cis::projects::bogor::ast::BooleanConstant 0 1.11111111111111 6.33333333333333 0 0.888888888888889 0 0 0 0 4 0 0 0 3 0 0 0 2 57 0 17 2 0 9 0 9 0 0 0 26 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::BooleanLiteral 0 1.25 6 0 0.5 0 0 0 0 3 0 0 0 3 0 0 0 2 48 0 16 1 0 8 0 8 0 0 0 19 0 0 0 6 0 0 0
edu::ksu::cis::projects::bogor::ast::CastExp 5 1.22222222222222 7 0 0.555555555555556 0 0 0 0 5 0 0 0 3 0 0 0 2 63 0 16 2 0 9 0 9 0 0 0 31 0 0 0 10 0 0 0
edu::ksu::cis::projects::bogor::ast::Catch 4 1.38888888888889 9 0 0.722222222222222 0 0 0 0 4 0 0 0 2 0 0 0 2 162 0 29 6 0 18 0 18 0 0 0 61 0 0 0 8 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::BodyChecker 0 1 47.6875 0 1.03125 0 0 0 0 0 0 0 0 1 0 0 0 32 1526 0 170 9 0 32 0 0 0 0 0 32 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::Checker 1 8.5 61.5 0 0.5 0 0 0 0 3 0 0 0 0 0 0 0 2 123 0 120 0 0 2 0 2 0 0 0 15 0 0 0 6 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::Checker::CheckValueResult 0 1 5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 5 2 0 1 2 1 0 0 0 2 0 0 0 0 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::ConstIntExpEvaluator 2 1.16666666666667 10.3333333333333 0 1 0 0 0 0 6 0 0 0 1 0 0 0 3 62 0 20 4 0 6 0 2 0 0 0 19 0 0 0 18 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::ConstIntExpEvaluator::ConstIntExpEnforcer 1 1 5.17241379310345 0 1 0 0 0 0 5 0 0 0 1 0 0 0 4 150 0 11 1 0 29 0 1 0 0 0 60 0 0 0 20 0 0 0
edu::ksu::cis::projects::bogor::ast::checker::DefinitionsChecker 0 1 124.6 0 1.1 0 0 0 0 0 0 0 0 1 0 0 0 10 1246 0 215 7 0 10 0 0 0 0 0 10 0 0 0 0 0 0 0
