acc accm amloc an anpm asom auv bd bf cbo da dbz df dit dnp dupv fgbo lcom4 loc mlk mmloc noa noc nom npa npm obaa osf pitfc rfc rogu rsva saigv sc ua uaf uav
lslOpList 2 1.4 12.8 0 1.2 0 0 0 0 6 0 0 0 0 0 0 0 4 64 0 23 7 0 5 7 5 0 0 0 18 0 0 0 24 0 0 0
lslOpSet 26 1.6 14.1 0 1.2 0 0 0 0 8 0 0 0 0 0 0 0 1 141 0 22 7 0 10 7 10 0 0 0 48 0 0 0 8 0 0 0
lslparse 8 2.91666666666667 35.8333333333333 0 1.33333333333333 0 0 0 0 35 0 0 0 0 0 0 0 3 430 0 84 3 0 12 3 12 0 0 0 148 0 0 0 105 0 0 0
lsymbol 82 1.33333333333333 15.1333333333333 0 1.13333333333333 0 0 0 0 10 0 0 0 0 0 0 0 3 227 0 51 9 0 15 9 15 0 0 0 85 0 0 0 30 0 0 0
lsymbolList 3 1.5 13.25 0 1.25 0 0 0 0 4 0 0 0 0 0 0 0 3 53 0 22 7 0 4 7 4 0 0 0 14 0 0 0 12 0 0 0
lsymbolSet 4 1.28571428571429 15.2857142857143 0 1.28571428571429 0 0 0 0 6 0 0 0 0 0 0 0 2 107 0 27 7 0 7 7 7 0 0 0 31 0 0 0 12 0 0 0
ltoken 307 3.15 7.1 0 1.475 0 0 0 0 11 0 0 0 0 0 0 0 27 284 0 90 41 0 40 41 40 0 0 0 90 0 0 0 297 0 0 0
ltokenList 135 1.05 8.65 0 1.15 0 0 0 0 13 0 0 0 0 0 0 0 3 173 0 29 9 0 20 9 20 0 0 0 69 0 0 0 39 0 0 0
macrocache 6 1.86666666666667 21.2 0 1.8 0 0 0 0 17 0 0 0 0 0 0 0 2 318 0 50 9 0 15 9 15 0 0 0 119 0 0 0 34 0 0 0
mapping 17 1.2 14.4 0 1.6 0 0 0 0 6 0 0 0 0 0 0 0 4 72 0 18 7 0 5 7 5 0 0 0 21 0 0 0 24 0 0 0
message 951 10 103.5 0 1.5 0 0 0 0 12 0 0 0 0 0 0 0 1 207 0 143 2 0 2 2 2 0 0 0 33 0 0 0 12 0 0 0
messageLog 3 1.63636363636364 14.5454545454545 0 1.54545454545455 0 0 0 0 10 0 0 0 0 0 0 0 2 160 0 38 9 0 11 9 11 0 0 0 59 0 0 0 20 0 0 0
metaStateConstraint 7 1 5.33333333333333 0 1.16666666666667 0 0 0 0 6 0 0 0 0 0 0 0 5 32 0 7 2 0 6 2 6 0 0 0 22 0 0 0 30 0 0 0
metaStateConstraintList 2 1.07692307692308 9 0 1.15384615384615 0 0 0 0 10 0 0 0 0 0 0 0 3 117 0 25 3 0 13 3 13 0 0 0 52 0 0 0 30 0 0 0
metaStateExpression 6 1 7.4 0 1.1 0 0 0 0 7 0 0 0 0 0 0 0 7 74 0 16 2 0 10 2 10 0 0 0 36 0 0 0 49 0 0 0
metaStateInfo 23 1 7.18181818181818 0 1.63636363636364 0 0 0 0 16 0 0 0 0 0 0 0 4 158 0 28 7 0 22 7 22 0 0 0 102 0 0 0 64 0 0 0
metaStateSpecifier 9 1 7.375 0 1.125 0 0 0 0 7 0 0 0 0 0 0 0 4 59 0 14 3 0 8 3 8 0 0 0 32 0 0 0 28 0 0 0
metaStateTable 6 1 2.66666666666667 0 1.44444444444444 0 0 0 0 7 0 0 0 0 0 0 0 9 24 0 10 0 0 9 0 9 0 0 0 19 0 0 0 63 0 0 0
misc 19 1.22222222222222 6.16666666666667 0 1.11111111111111 0 0 0 0 7 0 0 0 0 0 0 0 18 111 0 22 0 0 18 0 18 0 0 0 37 0 0 0 126 0 0 0
modifiesClause 5 1 7 0 1.125 0 0 0 0 10 0 0 0 0 0 0 0 8 56 0 12 3 0 8 3 8 0 0 0 32 0 0 0 80 0 0 0
modifyNode 0 4 22 0 1 0 0 0 0 4 0 0 0 0 0 0 0 1 22 0 22 4 0 1 4 1 0 0 0 5 0 0 0 4 0 0 0
src/Headers/mstring 35 1.47058823529412 9.05882352941176 0 1.47058823529412 0 0 0 0 7 0 0 0 0 0 0 0 15 154 0 20 0 0 17 0 17 0 0 0 61 0 0 0 105 0 0 0
test/manual/mstring 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
mtAnnotationDecl 3 1 4.71428571428571 0 1.28571428571429 0 0 0 0 8 0 0 0 0 0 0 0 7 33 0 16 4 0 7 4 7 0 0 0 20 0 0 0 56 0 0 0
mtAnnotationList 4 1.16666666666667 10.25 0 1.25 0 0 0 0 8 0 0 0 0 0 0 0 3 123 0 26 3 0 12 3 12 0 0 0 43 0 0 0 24 0 0 0
mtAnnotationsNode 4 1 4.25 0 1 0 0 0 0 4 0 0 0 0 0 0 0 4 17 0 7 1 0 4 1 4 0 0 0 10 0 0 0 16 0 0 0
mtContextNode 15 1.39130434782609 12.6086956521739 0 1.26086956521739 0 0 0 0 9 0 0 0 0 0 0 0 2 290 0 59 2 0 23 2 23 0 0 0 99 0 0 0 18 0 0 0
mtDeclarationNode 3 1 114.666666666667 0 1.33333333333333 0 0 0 0 30 0 0 0 0 0 0 0 4 688 0 656 3 0 6 3 6 0 0 0 121 0 0 0 120 0 0 0
mtDeclarationPiece 5 1 10.1111111111111 0 1.07407407407407 0 0 0 0 15 0 0 0 0 0 0 0 4 273 0 57 2 0 27 2 27 0 0 0 117 0 0 0 60 0 0 0
mtDeclarationPieces 4 1 11.7142857142857 0 1.28571428571429 0 0 0 0 8 0 0 0 0 0 0 0 2 82 0 32 2 0 7 2 7 0 0 0 31 0 0 0 16 0 0 0
mtDefaultsDecl 4 1 4.83333333333333 0 1.16666666666667 0 0 0 0 9 0 0 0 0 0 0 0 6 29 0 14 3 0 6 3 6 0 0 0 21 0 0 0 54 0 0 0
mtDefaultsDeclList 3 1.16666666666667 10.6666666666667 0 1.25 0 0 0 0 8 0 0 0 0 0 0 0 3 128 0 26 3 0 12 3 12 0 0 0 45 0 0 0 24 0 0 0
mtDefaultsNode 4 1 5.25 0 1.25 0 0 0 0 7 0 0 0 0 0 0 0 4 21 0 10 2 0 4 2 4 0 0 0 14 0 0 0 28 0 0 0
mtgrammar 1 23.5714285714286 125.714285714286 0 1 0 0 0 0 38 0 0 0 0 0 0 0 6 880 0 826 43 0 7 43 7 0 0 0 104 0 0 0 228 0 0 0
mtgrammar.tab 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 0 0 81 0 0 0 0 0 0 0 0 0 0 0 0
mtgrammar_tokens 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0
mtLoseReference 4 1 5.66666666666667 0 1.16666666666667 0 0 0 0 8 0 0 0 0 0 0 0 6 34 0 18 3 0 6 3 6 0 0 0 23 0 0 0 48 0 0 0
